,x_top_left,y_top_left,x_top_right,y_top_right,x_bot_left,y_bot_left,x_bot_right,y_bot_right,custom_center_x,custom_center_y,left_height,top_width,right_height,bot_width,dist_to_top_left,dist_to_bot_left,dist_to_top_right,dist_to_bot_right,smoothed_y_top_left,smoothed_y_top_right,smoothed_y_bot_left,smoothed_y_bot_right,cos_alpha,angle,smoothed_center_x,smoothed_center_y
104,429.97152,196.61415,613.89292,205.97981,428.56212,224.29793,612.48351,233.66359,521.22751,215.13887,27.70894,184.23024,27.70894,184.23023,93.11725,93.11694,93.11695,93.11725,196.69077,206.12354,224.32361,233.68653,1e-05,89.99936,522.42263,215.22357
105,429.17322,196.63049,613.07645,206.02451,427.75803,224.34205,611.66125,233.73607,520.41724,215.18328,27.7194,184.24996,27.71941,184.24996,93.1111,93.11075,93.11076,93.1111,196.76135,206.21684,224.40514,233.7701,1e-05,89.99927,521.84129,215.2898
106,428.60538,196.65327,612.59132,206.10973,427.18138,224.3656,611.16732,233.82205,519.88635,215.23766,27.72543,184.2169,27.72543,184.21689,93.15361,93.15326,93.15327,93.15361,196.82696,206.2992,224.47897,233.85022,1e-05,89.99927,521.47915,215.3487
107,428.31581,196.68972,612.35346,206.21574,426.88241,224.38816,610.92005,233.91419,519.61793,215.30195,27.72369,184.13647,27.72369,184.13646,93.17989,93.17959,93.1796,93.17989,196.88797,206.36957,224.54692,233.93215,1e-05,89.99937,521.31252,215.41322
108,428.5272,196.76902,612.30815,206.31708,427.08909,224.45342,610.87003,234.00149,519.69861,215.38525,27.71367,184.0024,27.71367,184.00239,93.05263,93.05244,93.05244,93.05263,196.94527,206.42493,224.61038,234.01834,1e-05,89.9996,521.33827,215.49053
109,429.01971,196.86367,612.6142,206.42199,427.57918,224.53678,611.17366,234.0951,520.09669,215.47938,27.69909,183.79842,27.69909,183.79841,92.95999,92.9598,92.95981,92.95999,197.00122,206.46752,224.67141,234.10228,1e-05,89.9996,521.55399,215.58153
110,429.79487,196.97353,613.09507,206.5064,428.3574,224.62173,611.65759,234.15459,520.72623,215.56406,27.68345,183.51117,27.68345,183.51116,92.81228,92.81187,92.81187,92.81228,197.05855,206.49428,224.73113,234.17697,2e-05,89.99913,521.94906,215.67865
111,431.00478,197.07041,613.88653,206.59856,429.56464,224.71819,612.44638,234.24634,521.72558,215.65838,27.67135,183.22104,27.61038,183.22289,92.60549,92.60518,92.60519,92.60549,197.11807,206.51183,224.79149,234.20396,1e-05,89.99936,522.52095,215.7781
112,432.46966,197.18872,614.86496,206.71285,431.02819,224.79867,613.42349,234.3228,522.94657,215.75576,27.66375,182.82835,27.56102,182.83207,92.36237,92.36213,92.36213,92.36237,197.17933,206.52312,224.8512,234.23516,1e-05,89.9995,523.26496,215.87245
113,434.16118,197.28588,616.03624,206.7846,432.72061,224.87287,614.59566,234.37159,524.37842,215.82873,27.65855,182.26323,27.57048,182.26804,92.10314,92.10293,92.10294,92.10314,197.23957,206.53312,224.90846,234.29936,1e-05,89.99957,524.17496,215.95551
114,436.24374,197.33459,617.40598,206.85242,434.79406,224.92063,615.95631,234.43845,526.10002,215.88652,27.65664,181.49496,27.65579,181.49952,91.75144,91.7518,91.75181,91.75144,197.29857,206.5444,224.96329,234.4094,-1e-05,90.00077,525.25678,216.02087
115,438.43467,197.43284,618.82537,206.89574,436.98786,225.01269,617.37856,234.47559,527.90661,215.95421,27.65911,180.51784,27.80163,180.51968,91.36887,91.3689,91.3689,91.36887,197.3556,206.55558,225.01522,234.55391,-0.0,90.00005,526.50605,216.06305
116,440.68697,197.52368,620.23808,206.94625,439.24116,225.08441,618.79226,234.50698,529.73962,216.01533,27.66493,179.32531,27.97331,179.32969,90.95227,90.95174,90.95175,90.95227,197.40993,206.56668,225.06403,234.69395,2e-05,89.99889,527.92916,216.0795
117,443.08225,197.59087,621.59823,206.90559,441.64307,225.1864,620.15903,234.50112,531.62064,216.04599,27.67247,177.96774,28.13488,177.9595,90.44135,90.44065,90.44066,90.44135,197.45943,206.58228,225.10697,234.81004,3e-05,89.99853,529.54017,216.06738
118,445.44536,197.62226,622.79853,206.80899,444.0137,225.26717,621.36686,234.45391,533.40611,216.03808,27.67788,176.50179,28.24926,176.46648,89.86788,89.86757,89.86758,89.86788,197.50563,206.60775,225.14623,234.87754,1e-05,89.99934,531.34636,216.02656
119,447.89036,197.64607,624.03267,206.74402,446.46035,225.3383,622.60266,234.43625,535.24651,216.04116,27.68273,174.9528,28.28937,174.88418,89.27192,89.2716,89.2716,89.27192,197.54437,206.64596,225.17778,234.87725,1e-05,89.99932,533.35767,215.9556
120,450.47769,197.64637,625.25564,206.70479,449.04187,225.36384,623.81983,234.42226,537.14876,216.03432,27.68833,173.39331,28.23151,173.30765,88.60018,88.59945,88.59945,88.60018,197.57568,206.69914,225.2021,234.79159,3e-05,89.99849,535.58265,215.85632
121,453.03961,197.70158,624.80861,206.36692,451.608,225.41089,623.28538,235.16374,538.16249,216.43266,27.69162,171.89028,28.06181,171.80378,87.15939,87.0189,87.22883,87.15939,197.60391,206.76932,225.22465,234.61062,-0.00121,90.06958,538.02661,215.73313
122,455.68243,197.70364,625.19594,206.32055,454.24056,225.39627,623.62804,235.36135,539.65523,216.53249,27.6942,170.51657,27.78002,170.4446,86.05787,85.87336,86.1481,86.05787,197.62901,206.85468,225.24695,234.34302,-0.00123,90.07051,540.6907,215.58877
123,458.51442,197.70199,626.37535,206.36154,457.06366,225.37337,624.80362,235.05938,541.65902,216.38068,27.69038,169.34423,27.37684,169.30222,85.21689,85.072,85.30674,85.21689,197.64929,206.96304,225.26629,233.98764,-0.00084,90.04805,543.57045,215.42921
124,461.38759,197.71053,628.14162,206.5251,459.9334,225.35542,626.6069,234.32977,543.99725,216.02015,27.68101,168.44847,26.85222,168.45066,84.61441,84.58059,84.6784,84.61441,197.66731,207.09161,225.28489,233.55322,0.00026,89.98529,546.66228,215.25676
125,464.34347,197.7111,630.56828,206.70711,462.87913,225.31969,629.0939,233.36067,546.71869,215.53588,27.66969,167.87978,26.22111,167.94075,84.28167,84.4085,84.31312,84.28167,197.68725,207.24517,225.3064,233.05902,0.00108,89.93829,549.95854,215.07917
126,467.52584,197.70324,633.85993,207.05769,466.03765,225.28929,632.3039,232.53894,549.91487,215.12109,27.65536,167.69399,25.50017,167.82843,84.21006,84.4913,84.33144,84.21006,197.71353,207.40439,225.33413,232.52145,0.00228,89.86909,553.39715,214.92787
127,470.83639,197.69087,637.64287,207.34061,469.31513,225.25139,636.29489,231.69755,553.56564,214.69421,27.63722,167.93281,24.70869,168.15398,84.45852,84.90937,84.3982,84.45852,197.74756,207.57208,225.36913,231.96201,0.00264,89.84849,556.94896,214.80675
128,474.34427,197.70029,641.9184,207.59004,472.81018,225.27617,640.894,230.96713,557.61913,214.33371,27.62109,168.60379,23.88112,168.92326,84.9198,85.51196,84.56857,84.9198,197.79106,207.74571,225.41305,231.40246,0.00337,89.80665,560.59322,214.71725
129,477.99573,197.72154,646.85801,207.84036,476.4466,225.29244,646.1624,230.35291,562.07907,214.03723,27.609,169.70363,23.05054,170.12582,85.65167,86.36897,85.00513,85.65167,197.84578,207.92824,225.464,230.87288,0.00372,89.78664,564.30293,214.6568
130,481.75154,197.77487,652.22678,208.12872,480.19268,225.31733,651.60918,229.95301,566.68036,213.86394,27.60271,171.21054,22.24832,171.74936,86.43936,87.24275,85.73845,86.43936,197.91481,208.1145,225.52471,230.39024,0.00412,89.76377,568.04796,214.62199
131,485.5718,197.84796,657.93142,208.45564,484.00835,225.37775,657.39332,229.73004,571.48256,213.789,27.60102,173.0626,21.50709,173.72133,87.3772,88.23852,86.61323,87.3772,197.9949,208.30975,225.59191,229.98576,0.00474,89.72864,571.80898,214.61395
132,489.38394,197.94337,663.74672,208.77309,487.82028,225.4555,663.29859,229.56235,576.34127,213.75286,27.59998,174.9027,21.05967,175.67796,88.38278,89.2912,87.54719,88.38278,198.08727,208.50968,225.66524,229.82461,0.00526,89.69885,575.56051,214.63233
133,493.04122,198.01902,669.47906,209.10409,491.48192,225.55204,669.11845,229.61778,581.07984,213.8184,27.59937,176.66629,20.88138,177.55217,89.44505,90.36296,88.52484,89.44505,198.19038,208.71029,225.74419,229.89525,0.00617,89.64643,579.27482,214.67498
134,496.54461,198.08297,674.98628,209.34235,494.98041,225.63819,674.70694,229.82833,585.62578,213.95565,27.59658,178.27453,20.93885,179.26092,90.48423,91.3951,89.47951,90.48423,198.30309,208.90383,225.82947,230.1581,0.00631,89.63849,582.93392,214.74078
135,499.81037,198.27919,680.16634,209.53605,498.26865,225.83158,679.97129,230.14837,589.89083,214.21378,27.58797,179.67382,21.16463,180.74633,91.47896,92.35581,90.39662,91.47896,198.42408,209.08082,225.92111,230.55299,0.00644,89.63123,586.50733,214.82874
136,502.824,198.46611,684.77313,209.69822,501.30675,226.02363,684.63842,230.61539,593.73121,214.54075,27.57123,180.82458,21.50277,181.96054,92.31747,93.13504,91.17062,92.31747,198.55345,209.24614,226.01985,231.01841,0.00665,89.61886,589.97386,214.9444
137,505.61724,198.63735,688.71089,209.79293,504.11661,226.19318,688.61194,231.22388,597.11459,214.93062,27.54586,181.72605,21.91558,182.87346,92.93673,93.67747,91.74027,92.93673,198.68795,209.39815,226.12379,231.53828,0.00645,89.63048,593.31478,215.08589
138,508.14162,198.78998,691.89151,209.88869,506.6498,226.31251,691.80271,231.9678,599.97216,215.37889,27.50997,182.36085,22.37028,183.50121,93.31688,93.96067,92.08316,93.31688,198.82889,209.52207,226.23284,232.07545,0.00618,89.64607,596.45929,215.27671
139,510.47982,199.00816,694.2011,209.8057,509.0109,226.48964,694.1983,232.70828,602.33906,215.85822,27.4701,182.71661,22.84052,183.85383,93.39189,93.93174,92.06122,93.39189,198.9699,209.61971,226.34111,232.59915,0.0053,89.69613,599.39611,215.50433
140,512.64951,199.21409,695.53163,209.74359,511.19514,226.63357,695.41384,233.72068,604.03167,216.46738,27.42484,182.81989,23.30297,183.97171,92.99665,93.3915,91.74667,92.99665,199.10896,209.69611,226.44654,233.08666,0.00452,89.741,602.12503,215.75933
141,514.55081,199.40261,695.79858,209.49209,513.10918,226.75241,695.61604,234.83301,605.08342,217.11781,27.37321,182.70119,23.74677,183.86092,92.24957,92.47749,91.0351,92.24957,199.24241,209.75865,226.54867,233.52803,0.00295,89.83113,604.64141,216.02914
142,516.29162,199.53667,697.35487,209.62013,514.8563,226.82692,697.15765,234.86071,606.72463,217.19869,27.31688,182.41836,24.15707,183.56443,92.14161,92.37149,90.94654,92.14161,199.37344,209.81509,226.64453,233.92825,0.00309,89.82314,606.94878,216.30884
143,518.02495,199.67873,698.78862,209.66209,516.6023,226.88322,698.55044,234.70671,608.2877,217.19272,27.25884,182.02254,24.50853,183.1341,91.94619,92.19608,90.81369,91.94619,199.4968,209.87479,226.72951,234.26908,0.00293,89.83237,609.06611,216.59047
144,519.62646,199.79074,700.24272,209.75649,518.20856,226.91441,699.9327,234.51955,609.77958,217.15515,27.20276,181.57093,24.79381,182.62741,91.81017,92.08961,90.76519,91.81017,199.60973,209.92892,226.80365,234.55828,0.00289,89.83427,611.0167,216.85896
145,521.2374,199.90231,701.70495,209.80334,519.81701,226.97032,701.27322,234.44998,611.25531,217.17615,27.15212,181.11093,25.01924,182.10111,91.66029,91.96134,90.74964,91.66029,199.7114,209.98294,226.86914,234.79382,0.00238,89.86355,612.82118,217.11223
146,522.92504,199.92889,703.30605,209.91557,521.47667,226.94971,702.76992,234.5963,612.84748,217.2626,27.10689,180.70363,25.18567,181.61282,91.57785,91.88289,90.75644,91.57785,199.8006,210.03382,226.92582,234.9857,0.00176,89.89932,614.51467,217.34401
147,524.6187,199.96024,704.78193,209.88582,523.15325,226.95131,704.37962,234.69047,614.49916,217.32535,27.07419,180.39897,25.30019,181.21008,91.54258,91.8517,90.58877,91.54258,199.88035,210.0848,226.9738,235.14847,0.0008,89.9544,616.11897,217.55489
148,526.43006,199.99994,706.39958,209.88146,524.9632,226.99592,706.00165,234.84535,616.21586,217.42265,27.04611,180.21855,25.38047,180.91063,91.46059,91.75345,90.49847,91.46059,199.9526,210.13916,227.01445,235.30816,0.00057,89.96741,617.66286,217.74442
149,528.37319,200.06218,708.24992,209.93959,526.9039,227.03186,707.68881,235.12374,618.031,217.59296,27.02223,180.16115,25.43368,180.72409,91.35563,91.61463,90.54296,91.35563,200.01782,210.19952,227.04884,235.47348,0.00043,89.97527,619.17544,217.90988
150,530.28755,200.12194,710.13547,210.0467,528.81641,227.08738,709.24956,235.47565,619.76856,217.79879,27.00712,180.19003,25.47646,180.64021,91.21031,91.42522,90.69881,91.21031,200.07592,210.26964,227.08013,235.63478,0.00063,89.96414,620.67623,218.05275
151,532.1659,200.15716,712.0965,210.27768,530.68877,227.12796,710.92961,235.89072,621.54775,218.02394,27.00028,180.2507,25.55097,180.58425,91.15009,91.31395,90.87948,91.15009,200.12295,210.34893,227.10535,235.83873,0.00147,89.9155,622.18322,218.17293
152,533.99949,200.1492,713.92417,210.39945,532.49978,227.13963,712.62911,236.16444,623.3143,218.15682,27.00213,180.24186,25.71483,180.46982,91.11207,91.2577,90.94133,91.11207,200.16632,210.43523,227.13157,236.11388,0.0014,89.91975,623.70334,218.27425
153,535.77795,200.14402,715.69388,210.53961,534.25725,227.12908,714.28505,236.50847,625.0315,218.32625,27.00881,180.24464,25.88057,180.38135,91.08672,91.20008,90.99615,91.08672,200.20669,210.52436,227.16118,236.39415,0.00142,89.91851,625.23788,218.35686
154,537.55041,200.12467,717.47012,210.6076,535.99579,227.11711,715.96252,236.77558,626.75646,218.45013,27.01459,180.23394,26.0322,180.29439,91.06889,91.17355,91.05204,91.06889,200.24576,210.61046,227.19697,236.65514,0.00067,89.96175,626.78223,218.42487
155,539.31004,200.15729,719.34251,210.83756,537.73045,227.14844,717.66266,237.10918,628.48635,218.63324,27.01899,180.22836,26.15062,180.22781,91.07016,91.15449,91.18999,91.07016,200.28408,210.69359,227.23923,236.88064,0.0008,89.95423,628.3187,218.48464
156,540.97772,200.196,721.09041,211.02446,539.37923,227.19028,719.31651,237.34886,630.14711,218.77243,27.02366,180.2184,26.23536,180.16811,91.08383,91.15739,91.27275,91.08383,200.32623,210.77081,227.2904,237.06542,0.0009,89.94837,629.83097,218.54508
157,542.65745,200.3022,722.68768,211.1683,541.04154,227.21767,720.8979,237.48806,631.77768,218.89513,27.02829,180.20928,26.29047,180.12582,91.03907,91.11702,91.23778,91.03907,200.37189,210.83911,227.34955,237.21846,0.00032,89.9817,631.28897,218.61356
158,544.23318,200.30084,724.10915,211.14739,542.60213,227.26061,722.48111,237.36046,633.35715,218.83065,27.03319,180.17898,26.31877,180.10157,91.02986,91.14569,91.07666,91.02986,200.42216,210.88502,227.41539,237.32703,-0.0002,90.01138,632.64872,218.70002
159,545.61096,200.36666,725.36979,211.07613,543.98618,227.39009,723.90117,237.23168,634.75607,218.79917,27.04171,180.11402,26.31929,180.08579,91.03081,91.17552,90.94225,91.03081,200.4757,210.92321,227.48737,237.38139,-0.00055,90.03127,633.93253,218.78172
160,546.87136,200.4604,726.59388,211.1526,545.24823,227.49823,725.08614,237.34011,635.97875,218.90025,27.05223,180.01777,26.30221,180.07774,90.99536,91.13699,90.94574,90.99536,200.53343,210.95586,227.56417,237.38877,-0.00054,90.03076,635.13861,218.86043
161,548.07962,200.57444,727.62988,211.08941,546.47122,227.61168,726.26888,237.30299,637.17425,218.93872,27.06658,179.89131,26.27803,180.05708,90.96758,91.11674,90.79556,90.96758,200.5963,210.98665,227.64507,237.3629,-0.00092,90.05284,636.26291,218.93314
162,549.08483,200.71744,728.53488,211.09565,547.49322,227.71664,727.25755,237.30568,638.17119,219.01156,27.08206,179.75886,26.24991,180.02964,90.94534,91.09485,90.70975,90.94534,200.67045,211.01488,227.7311,237.32851,-0.00111,90.06376,637.30833,219.00409
163,550.03919,200.82037,729.33185,211.09119,548.47163,227.82121,728.15991,237.2799,639.09955,219.05013,27.10066,179.6156,26.21343,180.00285,90.90694,91.05137,90.58263,90.90694,200.74711,211.03971,227.81769,237.27427,-0.00077,90.04401,638.28757,219.06625
164,550.85802,200.88988,730.13586,211.09238,549.30403,227.931,729.07501,237.25723,639.96652,219.07356,27.11788,179.45425,26.18379,179.96517,90.94487,91.09413,90.52187,90.94487,200.82518,211.0541,227.90479,237.21746,-0.00056,90.03192,639.20438,219.11641
165,551.6379,200.96298,730.70935,211.07281,550.09315,228.04213,729.7655,237.2132,640.7017,219.08809,27.13569,179.28223,26.16719,179.92063,90.88938,91.0499,90.36383,90.88938,200.90635,211.06328,227.99343,237.1613,-0.00059,90.03363,640.07333,219.15781
166,552.31932,201.00617,731.21668,211.03129,550.7728,228.10928,730.42909,237.15303,641.37421,219.0796,27.15239,179.12675,26.17314,179.87513,90.87035,91.05026,90.20224,90.87035,200.99437,211.06991,228.0854,237.14057,-0.00102,90.05839,640.91223,219.19293
167,552.92797,201.11299,731.56533,210.94073,551.40007,228.2413,730.96621,237.04292,641.94709,219.07796,27.16622,178.99052,26.19439,179.82869,90.81379,91.0095,89.98691,90.81379,201.08871,211.07388,228.17758,237.15363,-0.0013,90.07461,641.7231,219.22467
168,553.54947,201.204,731.981,210.86317,552.03259,228.3588,731.58453,236.95557,642.567,219.07979,27.16141,178.86271,26.22425,179.77093,90.79463,91.00868,89.79073,90.79463,201.18614,211.08345,228.26792,237.19845,-0.00172,90.09864,642.52584,219.2558
169,554.15658,201.30482,732.49449,210.86286,552.65121,228.46899,732.2013,237.01222,643.17894,219.15852,27.15346,178.73397,26.23608,179.71229,90.79502,91.00525,89.69997,90.79502,201.28247,211.09702,228.35421,237.23356,-0.00182,90.10411,643.33927,219.28528
170,554.84639,201.38165,733.1058,210.95387,553.33688,228.53185,732.76615,237.14214,643.80627,219.26189,27.1461,178.60867,26.22678,179.65438,90.73898,90.94307,89.68517,90.73898,201.37715,211.11864,228.43513,237.25137,-0.00189,90.10855,644.16907,219.31668
171,555.6702,201.44838,733.92748,211.08592,554.14603,228.55125,733.51901,237.27755,644.59461,219.36297,27.13353,178.49887,26.19894,179.5871,90.71098,90.91407,89.7155,90.71098,201.46858,211.14991,228.50974,237.27287,-0.00216,90.12402,645.03754,219.34925
172,556.5843,201.50663,734.68321,211.10629,555.05091,228.58782,734.35768,237.26662,645.47099,219.38662,27.11426,178.38358,26.14481,179.49513,90.66718,90.88704,89.59567,90.66718,201.55536,211.19686,228.57667,237.28117,-0.00271,90.15545,645.9663,219.38384
173,557.63101,201.60131,735.57598,211.18188,556.09724,228.63349,735.22626,237.3977,646.42864,219.4995,27.08004,178.26977,26.06936,179.39189,90.58346,90.79202,89.53453,90.58346,201.63793,211.2591,228.63482,237.28083,-0.00289,90.16558,646.9699,219.42441
174,558.90691,201.69912,736.84552,211.3206,557.36835,228.7029,736.44518,237.50949,647.67605,219.6043,27.03515,178.15039,25.97412,179.26951,90.55692,90.76489,89.55342,90.55692,201.71902,211.33439,228.68415,237.27435,-0.00289,90.16587,648.07932,219.46958
175,560.32502,201.80987,738.25229,211.51749,558.7879,228.7509,737.77245,237.66128,649.04873,219.73557,26.98566,178.04889,25.86458,179.15303,90.51645,90.70994,89.58131,90.51645,201.79434,211.42696,228.72519,237.26971,-0.00249,90.14253,649.31058,219.51724
176,561.87113,201.94592,739.6132,211.61637,560.34523,228.8105,739.17113,237.50332,650.52113,219.72462,26.93387,177.92511,25.73931,179.00466,90.41518,90.63248,89.46027,90.41518,201.86831,211.53278,228.76269,237.26582,-0.00238,90.13665,650.67879,219.5669
177,563.58532,202.06683,741.13531,211.69982,562.07818,228.85407,740.75433,237.30814,652.16983,219.68748,26.8808,177.78841,25.59314,178.83568,90.32,90.55678,89.32334,90.32,201.94244,211.66036,228.79787,237.25928,-0.002,90.11472,652.20253,219.62495
178,565.39198,202.06309,742.75455,211.75804,563.89841,228.88961,742.45797,237.01658,653.92498,219.53984,26.82882,177.62005,25.42652,178.6516,90.2415,90.51078,89.16978,90.2415,202.02056,211.80018,228.83425,237.2375,-0.00101,90.05789,653.90045,219.69354
179,567.30588,202.16118,744.52478,211.92173,565.83376,228.9298,744.17543,236.97022,655.74065,219.5657,26.77734,177.42539,25.25508,178.46646,90.13116,90.39322,89.11257,90.13116,202.10468,211.9517,228.87204,237.21017,8e-05,89.99531,655.78731,219.76625
180,569.51873,202.29011,746.5411,212.12873,568.06215,228.96597,746.13621,236.97402,657.82747,219.63206,26.72948,177.20818,25.08254,178.29908,89.99543,90.24929,89.03037,89.99543,202.19705,212.11038,228.91437,237.17942,0.00097,89.94428,657.88167,219.843
181,571.84825,202.39377,748.57109,212.25016,570.40628,229.00397,748.19799,236.92337,660.02312,219.65857,26.68404,176.98552,24.91194,178.10516,89.84922,90.1028,88.85735,89.84922,202.2973,212.27762,228.96362,237.16939,0.00158,89.90949,660.19568,219.91214
182,574.20091,202.43144,750.73378,212.37875,572.75899,228.97005,750.48206,236.9997,662.34148,219.71557,26.63717,176.76589,24.73743,177.89703,89.81928,90.05925,88.69627,89.81928,202.40398,212.45379,229.01978,237.1745,0.00201,89.88488,662.72872,219.96632
183,576.99176,202.46317,753.2775,212.59056,575.55266,229.00232,753.04143,237.10069,665.0166,219.78193,26.59338,176.53961,24.55434,177.6806,89.71238,89.93782,88.55339,89.71238,202.51437,212.6389,229.07963,237.18253,0.00321,89.81591,665.4911,219.99404
184,579.906,202.52742,755.95644,212.81621,578.4563,229.0566,755.75365,237.18656,667.82982,219.85699,26.5512,176.30487,24.38372,177.45163,89.61536,89.84576,88.40742,89.61536,202.6313,212.82757,229.14772,237.20975,0.00378,89.78315,668.47632,219.99202
185,583.06305,202.62455,758.64375,213.04265,581.5973,229.12071,758.49188,237.1769,670.77746,219.90073,26.51246,176.08008,24.19811,177.22926,89.39958,89.65551,88.13352,89.39958,202.75291,213.01983,229.22742,237.22707,0.004,89.77068,671.67859,219.95554
186,586.486,202.718,761.9259,213.25677,584.99853,229.17283,761.84258,237.13743,674.16429,219.92771,26.47338,175.86737,23.99947,177.01354,89.35131,89.64376,88.01479,89.35131,202.8784,213.21551,229.31523,237.23626,0.00383,89.7805,675.08966,219.88546
187,590.10062,202.80944,765.28795,213.39916,588.59016,229.21807,765.38693,237.08574,677.74378,219.94759,26.43303,175.65877,23.73096,176.80412,89.30307,89.63431,87.78875,89.30307,203.00643,213.41694,229.40316,237.17731,0.00324,89.81431,678.69783,219.7908
188,593.99813,202.97507,769.07167,213.62095,592.47662,229.32372,769.12349,237.11394,681.56081,220.0445,26.39129,175.45958,23.36708,176.60968,89.21092,89.56617,87.7463,89.21092,203.1391,213.62917,229.49326,237.02542,0.00305,89.82515,682.4987,219.67449
189,598.3027,203.14732,773.22538,213.89498,596.77523,229.47361,773.17301,236.95115,685.73785,220.04924,26.35646,175.27165,22.87046,176.43616,89.05381,89.46043,87.70372,89.05381,203.27384,213.84772,229.58596,236.74193,0.00341,89.80465,686.47753,219.53457
190,602.7917,203.35236,777.65998,214.26997,601.26412,229.62388,777.11689,236.8291,689.95429,220.09073,26.32414,175.09914,22.25029,176.27813,88.75523,89.20105,87.89863,88.75523,203.41163,214.07674,229.6827,236.33927,0.00427,89.75522,690.61635,219.37638
191,607.37505,203.56671,782.04099,214.43024,605.84622,229.79274,781.65341,236.36419,694.51423,219.96545,26.29697,174.9353,21.50499,176.12724,88.66879,89.21094,87.70161,88.66879,203.55098,214.31623,229.78376,235.82179,0.00389,89.77728,694.91687,219.20381
192,612.19163,203.76375,786.66122,214.60505,610.66799,229.97799,786.41832,235.84782,699.30498,219.80579,26.27027,174.77349,20.64965,175.98161,88.57811,89.21877,87.51092,88.57811,203.6902,214.56929,229.88654,235.19481,0.004,89.77074,699.37562,219.02716
193,617.09969,203.98033,791.38631,214.72215,615.57903,230.15897,791.27727,235.1633,704.18848,219.57182,26.2331,174.61922,19.73707,175.86165,88.47345,89.23969,87.33259,88.47345,203.83428,214.82903,229.99615,234.50797,0.00353,89.7976,703.97844,218.85185
194,622.1766,204.16022,796.32121,214.88647,620.65069,230.30202,796.33519,234.11318,709.2559,219.1367,26.19357,174.4808,18.78091,175.76012,88.35778,89.30592,87.16899,88.35778,203.98489,215.09194,230.1158,233.78529,0.00321,89.81599,708.71406,218.68289
195,627.31068,204.35532,801.2593,215.11274,625.78961,230.4614,801.38547,233.17997,714.34808,218.76765,26.15558,174.33533,17.8055,175.65521,88.22258,89.32718,86.98804,88.22258,204.13811,215.35967,230.24644,233.05406,0.00356,89.79576,713.56703,218.52592
196,632.37544,204.47991,806.18294,215.43722,630.85133,230.57462,806.41047,232.02859,719.39295,218.25425,26.12104,174.15566,16.82487,175.51628,88.10097,89.39469,86.83569,88.10097,204.29783,215.62676,230.3859,232.3323,0.00462,89.73535,718.51836,218.39427
197,637.44225,204.57084,811.11173,215.75336,635.91594,230.65193,811.4298,231.16607,724.43602,217.86846,26.09088,173.97103,15.87666,175.38431,88.00422,89.43838,86.70151,88.00422,204.46365,215.89317,230.53369,231.65149,0.00585,89.66507,723.55849,218.29767
198,642.66305,204.68133,816.13297,216.04481,641.13811,230.7394,816.53073,230.43125,729.59689,217.55629,26.0658,173.76835,15.01556,175.26511,87.88207,89.43573,86.54928,87.88207,204.63531,216.15346,230.69017,231.05862,0.00696,89.60126,728.67676,218.2419
199,647.72742,204.80682,820.98251,216.29522,646.20827,230.86207,821.44914,230.06374,734.58828,217.43528,26.04571,173.56996,14.29667,175.15237,87.77407,89.3941,86.40175,87.77407,204.81094,216.39959,230.85167,230.60811,0.00797,89.54316,733.85941,218.22784
200,652.84099,204.92359,825.86859,216.57847,651.32083,230.96411,826.39326,229.87133,739.61713,217.39746,26.03572,173.36964,13.73867,175.02237,87.6681,89.33246,86.25535,87.6681,204.98915,216.62867,231.0201,230.31885,0.00895,89.4874,739.09898,218.26152
201,658.0295,205.06416,830.88994,216.82559,656.51922,230.98437,831.46182,229.95078,744.74566,217.50747,26.03122,173.19735,13.37424,174.83624,87.60439,89.24982,86.14698,87.60439,205.16817,216.84052,231.19512,230.23783,0.00973,89.44223,744.391,218.34177
202,663.28301,205.23756,835.94326,217.11373,661.78366,231.07735,836.55151,230.30863,749.91726,217.7731,26.02848,173.01745,13.22889,174.63028,87.53647,89.13212,86.02852,87.53647,205.34487,217.02908,231.37174,230.36103,0.01072,89.38604,749.71836,218.46748
203,668.67541,205.42591,841.14751,217.43347,667.16922,231.32678,841.65794,230.55935,755.16668,217.99263,26.0326,172.83816,13.31958,174.41454,87.39944,89.00198,85.98266,87.39944,205.51977,217.19835,231.54871,230.70081,0.01142,89.34559,755.08226,218.64168
204,674.17178,205.55363,846.22986,217.68587,672.64437,231.5159,846.7036,230.99746,760.43769,218.27554,26.04109,172.67428,13.6455,174.20023,87.19893,88.78611,85.7942,87.19893,205.69074,217.35148,231.72423,231.24681,0.01163,89.33354,760.48502,218.87068
205,679.6931,205.71666,851.61601,217.896,678.14624,231.72735,852.03776,231.61077,765.86543,218.66372,26.05104,172.52867,14.15365,173.99526,87.13952,88.68661,85.75402,87.13952,205.85881,217.49258,231.89785,231.93483,0.01132,89.35121,765.92483,219.15814
206,685.33852,205.89164,857.25384,218.01031,683.7737,231.93441,857.6856,232.50307,771.51206,219.19736,26.06149,172.39374,14.83286,173.80146,87.19473,88.65806,85.75,87.19473,206.02837,217.62547,232.06765,232.74871,0.01036,89.40635,771.40272,219.50394
207,691.09121,206.11266,862.9247,218.1308,689.52036,232.18528,863.23092,233.59936,777.16106,219.85601,26.07562,172.28771,15.60717,173.64241,87.16019,88.50369,85.78098,87.16019,206.2017,217.76038,232.23281,233.62231,0.00965,89.44706,776.91771,219.91146
