,x_top_left,y_top_left,x_top_right,y_top_right,x_bot_left,y_bot_left,x_bot_right,y_bot_right
32,371.627685546875,197.7015380859375,542.0,208.0,370.2184753417969,223.06768798828125,542.0,229.0
33,371.9832763671875,197.80990600585938,542.0,208.0,370.6095886230469,223.22213745117188,542.0,230.0
34,372.015380859375,197.7230682373047,542.0,207.0,370.6061706542969,223.08921813964844,542.0,230.0
35,372.015380859375,197.72308349609375,542.0,208.0,370.6061706542969,223.0892333984375,542.0,230.0
36,371.84918212890625,197.71385192871094,544.0770263671875,207.3846435546875,370.44000244140625,223.0800018310547,541.2154541015625,230.27694702148438
37,372.015380859375,197.72308349609375,543.1195068359375,207.20797729492188,370.60614013671875,223.0892333984375,541.5885009765625,230.17257690429688
38,371.84918212890625,197.71385192871094,542.0,207.0,370.44000244140625,223.0800018310547,542.0,230.0
39,371.82958984375,197.79071044921875,542.0,207.0,370.4452819824219,223.16973876953125,542.0,230.0
40,371.82958984375,197.79071044921875,542.0,208.0,370.4452819824219,223.16973876953125,542.0,230.0
41,372.16693115234375,197.88397216796875,542.0,208.0,370.80670166015625,223.275390625,542.0,231.0
42,372.17584228515625,197.79042053222656,542.0,207.0,370.7816162109375,223.2345733642578,542.0,231.0
43,372.17584228515625,197.79042053222656,542.0,207.0,370.7816162109375,223.2345733642578,542.0,231.0
44,372.1728515625,197.84506225585938,542.0,207.0,370.7816162109375,223.23458862304688,542.0,230.0
45,372.20263671875,197.5045166015625,542.0,207.0,370.7171630859375,223.1285400390625,542.0,230.0
46,372.26043701171875,197.50787353515625,542.0,207.0,370.77496337890625,223.13189697265625,542.0,230.0
47,372.229736328125,197.80706787109375,542.0,208.0,370.8363037109375,223.23757934570312,542.0,229.0
48,372.26043701171875,197.5078582763672,542.0,208.0,370.77496337890625,223.1318817138672,542.0,229.0
49,372.23699951171875,197.73533630371094,543.8812255859375,208.1881103515625,370.82159423828125,223.21226501464844,541.89111328125,228.089111328125
50,372.23077392578125,197.84613037109375,543.0,208.0,370.81231689453125,223.37844848632812,543.0,226.0
51,372.25787353515625,197.5511932373047,543.0,208.0,370.7749938964844,223.1318817138672,543.0,226.0
52,372.24005126953125,197.67999267578125,543.0,208.0,370.8123474121094,223.37844848632812,543.0,226.0
53,372.252197265625,197.5858154296875,543.0,208.0,370.79083251953125,223.15945434570312,543.0,220.0
54,373.0546875,198.78627014160156,543.0,208.0,371.8757629394531,224.95838928222656,543.0,218.0
55,373.0772705078125,198.45387268066406,520.1097412109375,205.8054962158203,371.79052734375,224.1895294189453,518.822998046875,231.54115295410156
56,374.18621826171875,198.36854553222656,521.1842651367188,205.9069061279297,372.86553955078125,224.12132263183594,519.8635864257812,231.65968322753906
57,375.1043701171875,198.1568603515625,523.2711181640625,206.54367065429688,373.65972900390625,223.67886352539062,521.8264770507812,232.065673828125
58,375.84429931640625,197.4902801513672,524.3890380859375,206.77430725097656,374.1906433105469,223.9494171142578,522.7354125976562,233.2334442138672
59,378.2703857421875,198.22288513183594,528.3179321289062,206.7161407470703,376.81402587890625,223.95176696777344,526.861572265625,232.4450225830078
60,380.45733642578125,198.53822326660156,532.257080078125,206.7436065673828,379.0647888183594,224.30079650878906,530.864501953125,232.5061798095703
61,382.4254150390625,198.91712951660156,534.2154541015625,206.9060821533203,381.0718078613281,224.63536071777344,532.86181640625,232.6243133544922
62,386.34771728515625,198.74154663085938,539.209228515625,207.23385620117188,384.91693115234375,224.49539184570312,537.7784423828125,232.98770141601562
63,391.2484130859375,199.86685180664062,544.1002197265625,207.26287841796875,390.0166320800781,225.32339477539062,542.868408203125,232.71942138671875
64,394.17877197265625,199.483642578125,547.2068481445312,207.26473999023438,392.86016845703125,225.41659545898438,545.8882446289062,233.19769287109375
65,399.57989501953125,199.7886199951172,554.20068359375,207.78623962402344,398.2546691894531,225.4097442626953,552.87548828125,233.40736389160156
66,404.6190185546875,199.92919921875,559.1868896484375,207.85574340820312,403.308837890625,225.47738647460938,557.876708984375,233.4039306640625
67,408.18096923828125,199.4708251953125,562.262939453125,207.37246704101562,406.8459167480469,225.50491333007812,560.9279174804688,233.40655517578125
68,412.54327392578125,199.56997680664062,569.2639770507812,207.73251342773438,411.19818115234375,225.395751953125,567.9188842773438,233.55828857421875
